x->1 	5.69185e-06
x->1 	0.226499
x->1 	0.00916261
x->1 	0.236177
x->2 	4.22298e-05
x->2 	0.0298177
x->2 	0.607433
x->2 	0.00111502
x->3 	0.207595
x->3 	0.0532146
x->3 	0.0292247
x->3 	0.222895
x->4 	0.0426336
x->4 	0.392567
x->4 	0.015365
x->4 	0.411129
x->5 	0.140663
x->5 	0.000934264
x->5 	0.134088
x->5 	0.513959
